paper_id,model_version,prompt_version,input_source,predicted_label,raw_output,elapsed_sec,error,is_fewshot_example,run_timestamp
216,mistral:7b,V2.1,abstract,ML,"REASONING: The paper introduces a self-supervised machine learning platform, CLOSER, that uses 3D pose skeleton data and kinematic features to monitor spontaneous behavior in mice with depressive disease models. It characterizes semantic behavioral syllables with a high-quality feature space, uncovers distinct motion profiles, and quantifies drug-specific recovery of psychomotor symptoms. The primary contribution lies in the development and application of CLOSER for standardizing depressive-like phenotype assessment in mouse models.

CATEGORY: ML",5.19,,False,2026-08-09T11:04:13
217,mistral:7b,V2.1,abstract,ML,"REASONING: The paper applies multiple machine learning models for the early detection of Parkinson's disease using vocal biomarkers, and uses explainable AI techniques to interpret the predictions. The primary contribution lies in the application of these ML models and XAI techniques for PD diagnosis.

CATEGORY: ML",3.29,,False,2026-08-09T11:04:16
218,mistral:7b,V2.1,abstract,AI,"REASONING: The paper primarily focuses on the development of an AI-driven predictive model (Kinic Index) using machine learning approaches (LASSO, RSF) and deep learning framework (GraphBAN). It also involves the use of Shapley additive explanation (SHAP) analysis, single-cell and spatial transcriptomic analyses, molecular docking, and ADMET-AI screening. However, the primary contribution lies in the development and application of Kinic Index, which is an AI-driven model.

CATEGORY: AI",5.37,,False,2026-08-09T11:04:21
219,mistral:7b,V2.1,abstract,DL,"REASONING: The paper discusses the application of artificial intelligence (AI) in endourology, focusing on novel technologies such as causal AI modeling and reinforcement learning. These methods are primarily used to ease the explanation of predictions performed by AI algorithms and integrate expert's partial knowledge into their architecture.

CATEGORY: DL (Deep Learning)

The primary contribution of this paper lies in the application of reinforcement learning, a deep learning technique, for optimal decision making in artificial intelligence applications within endourology. Although the paper also discusses AI and machine learning in general, the focus on reinforcement learning as a novel technology positions it under the DL category.",6.02,,False,2026-08-09T11:04:28
220,mistral:7b,V2.1,abstract,DL,"REASONING: The abstract discusses the use of various techniques for sentiment analysis, including deep learning models, machine learning methods, and hybrid methods that integrate multiple modalities. The primary contribution of the paper seems to be a comprehensive review of these approaches in multimodal sentiment analysis.

CATEGORY: DL (Deep Learning) since the paper discusses the use of deep learning models as part of the sentiment analysis techniques, even though it also mentions machine learning methods and hybrid methods.",4.56,,False,2026-08-09T11:04:32
221,mistral:7b,V2.1,abstract,ML,"REASONING: The paper presents a comparison between two methods for generating manipulation actions in robots: a fine-tuned open-weight VLA model (π0) and a neuro-symbolic architecture that combines PDDL-based symbolic planning with learned low-level control. The primary contribution of the paper is the empirical comparison and analysis of these two methods on structured variants of the Towers of Hanoi manipulation task in simulation.

CATEGORY: ML (classical machine learning) and AI (general artificial intelligence approaches) - Although the paper involves neural network architectures, the primary contribution lies in comparing and analyzing two different planning and control methods, which can be classified as classical machine learning and general artificial intelligence approaches. The neural network architectures are used as a part of these methods but not as the primary focus of the paper.",7.73,,False,2026-08-09T11:04:40
222,mistral:7b,V2.1,abstract,ML,"REASONING: The paper utilizes machine learning techniques such as LASSO regression, SHAP analysis, supervised UMAP, HDBSCAN clustering, and Silhouette Coefficient for data analysis. The primary contribution of the paper is the identification of a high-risk patient phenotype using unsupervised clustering and an explainable machine learning framework.

CATEGORY: ML",4.11,,False,2026-08-09T11:04:44
223,mistral:7b,V2.1,abstract,ML,"REASONING: The paper discusses the application of AI, ML, and DL in orthodontics, with a focus on categorizing AI methods and their effectiveness in clinical practice. The primary contribution lies in the systematic literature review and categorization of AI applications in orthodontics, which is the most specific method described in the text.

CATEGORY: ML (since the majority of approaches are ML, and the paper's primary contribution is based on a systematic review of these methods)",4.9,,False,2026-08-09T11:04:49
224,mistral:7b,V2.1,abstract,ML,"REASONING: The paper discusses the application of various AI techniques, specifically machine learning (ML) and deep learning (DL), in the field of climate science. It focuses on the synthesis of recent advances in these techniques and their impact on climate modeling, extreme-weather analysis, renewable-energy optimization, emissions monitoring, and climate adaptation. The primary contribution of the paper is the field-level synthesis of AI applications in climate science, which includes a PRISMA-aligned protocol for surveying studies and organizing evidence by application domain and methodological rigor.

CATEGORY: ML (Classical Machine Learning)",5.72,,False,2026-08-09T11:04:55
225,mistral:7b,V2.1,abstract,DL,"REASONING: The paper primarily focuses on using machine learning and quantum computing to predict material properties, encode and decode crystal structures, and identify suitable high-entropy materials for batteries and supercapacitors. Deep learning algorithms are used for material discovery prior to synthesis.

CATEGORY: DL",2.87,,False,2026-08-09T11:04:57
226,mistral:7b,V2.1,abstract,ML,"REASONING: The paper presents a survey based on DNA metabarcoding analysis using Machine Learning (ML) methods and explainable Artificial Intelligence (XAI). The primary contribution lies in the application of these ML and XAI techniques to predict host health status from fungal community data.

CATEGORY: ML",3.0,,False,2026-08-09T11:05:00
227,mistral:7b,V2.1,abstract,AI,"REASONING: The paper discusses the application of Artificial Intelligence (AI) in emergency general surgery, focusing on clinical decision-support tools and ethical, structural, and regulatory barriers to implementation. The primary contribution lies in mapping and critically appraising the current literature on AI applications in this specific context.

CATEGORY: AI",3.24,,False,2026-08-09T11:05:04
228,mistral:7b,V2.1,abstract,DL,"REASONING: The paper focuses on the application of deep learning models in image-based diagnostics, particularly digital pathology and radiomics, for tumor grading and non-invasive characterization in veterinary oncology.
CATEGORY: DL",2.78,,False,2026-08-09T11:05:06
229,mistral:7b,V2.1,abstract,ML,"REASONING: The paper describes a methodology for curating clinical trial databases specifically for training or testing artificial intelligence (AI) models, with a focus on MRI data. The primary contribution of the paper is the development of a curation process for machine learning applications.

CATEGORY: ML",3.16,,False,2026-08-09T11:05:10
230,mistral:7b,V2.1,abstract,ML,"REASONING: The paper focuses on the application of AI methods, particularly ensemble learning methods, artificial neural networks, and hybrid architectures, for predicting International Roughness Index (IRI) in rigid and composite pavements using Machine Learning (ML) models.

CATEGORY: ML",3.29,,False,2026-08-09T11:05:13
